13,3,1337.163,0,70
14,12,1278.703,0,70
26,8,1389.29,0,70
15,25,401.2346,0,70
15,21,1250.565,0,46.32151
27,3,529.7012,0,70
7,2,1673.064,0,62.98316
26,28,1514.49,0,70
27,1,956.2177,0,70
12,20,1585.733,0,39.98525
28,12,1911.638,0,70
10,25,1528.91,0,70
21,15,1330.937,0,70
30,11,1756.383,0,70
19,26,1361.878,0,70
1,15,1305.778,0,70
28,13,688.9853,0,70
26,18,1289.833,0,70
4,10,659.1581,0,60.3829
13,15,942.1671,0,70
22,11,1092.993,0,61.71203
9,3,1402.786,0,70
16,19,2730.736,0,70
24,30,719.0452,0,70
10,17,252.9249,0,70
11,22,1049.995,0,70
9,23,808.8264,0,70
29,1,1010.331,0,70
19,21,2215.918,0,70
24,10,676.1537,0,34.97951
28,10,682.5007,0,28.09791
16,9,1894.989,0,54.99366
23,20,2437.262,0,70
19,3,2403.133,0,70
27,25,1587.646,0,70
13,25,1353.604,0,40.22934
4,1,896.1779,0,70
26,7,469.0403,0,70
6,23,1606.97,0,70
10,24,739.1047,0,70
21,19,2162.111,0,70
21,23,1905.766,0,70
11,18,1207.969,0,40.4118
16,10,1812.313,0,70
23,25,1967.618,0,56.01399
2,20,392.3347,0,70
22,9,731.0497,0,70
20,30,734.0289,0,44.68079
20,7,1919.335,0,70
19,7,1064.549,0,50.40909
19,18,1431.127,0,28.06051
7,8,965.4727,0,70
19,11,2890.138,0,51.50393
27,9,1219.365,0,70
18,8,1243.505,0,70
28,14,864.6463,0,70
7,28,1883.741,0,70
22,19,1576.16,0,70
9,25,1039.417,0,70
18,3,889.8539,0,70
27,11,764.6514,0,70
26,4,856.3214,0,70
7,18,1116.423,0,70
1,23,2277.427,0,36.45027
23,6,1621.178,0,70
15,13,911.9071,0,61.69918
29,13,1107.383,0,70
12,17,1354.785,0,70
7,23,1221.616,0,70
29,9,1685.48,0,29.60949
11,2,1777.763,0,70
16,17,1557.507,0,70
22,4,1258.903,0,70
5,22,1594.731,0,70
14,30,634.7367,0,70
20,26,1592.004,0,70
3,30,1344.226,0,70
30,28,679.9846,0,70
12,9,317.2812,0,59.422
6,15,699.5531,0,70
5,3,1848.504,0,70
16,1,1924.703,0,70
25,15,391.396,0,70
13,10,182.3216,0,40.70479
23,7,1131.123,0,70
13,14,396.2714,0,70
18,10,1350.528,0,70
25,12,1072.941,0,70
14,22,1120.566,0,70
22,21,853.8544,0,70
2,14,629.0369,0,70
18,11,1393.377,0,31.08722
15,9,993.8528,0,51.90523
7,16,2086.111,0,70
25,22,1553.797,0,70
17,15,1228.753,0,70
18,19,1398.825,0,70
23,30,1953.15,0,70
25,3,2189.483,0,70
30,14,699.6574,0,70
10,23,1886.268,0,70
29,17,812.669,0,70
2,1,202.5535,0,70
1,6,2098.554,0,47.02787
21,12,966.7256,0,70
13,4,468.6761,0,70
22,5,1542.371,0,70
13,8,2039.571,0,70
7,4,1110.28,0,42.55303
8,10,2420.942,0,70
7,14,1596.681,0,70
25,9,1110.213,0,70
1,29,1123.984,0,55.5055
25,28,1700.229,0,70
6,11,2377.881,0,57.47732
13,2,606.5823,0,70
9,24,707.8983,0,70
7,19,1027.113,0,70
16,14,1487.073,0,43.34762
7,27,1263.548,0,70
21,27,251.4151,0,41.38743
24,25,1183.393,0,70
2,9,1953.192,0,70
13,26,1184.03,0,70
16,15,2338.907,0,70
25,23,2008.534,0,70
19,1,2696.31,0,70
8,20,2521.867,0,70
16,3,681.9479,0,70
22,24,579.2722,0,36.02103
9,14,1501.092,0,43.42966
20,9,2024.309,0,70
28,5,458.9342,0,70
19,4,2154.037,0,70
9,17,1603.089,0,49.16476
28,17,639.7189,0,70
12,14,1217.448,0,48.7409
15,17,1257.704,0,41.73212
27,10,677.334,0,70
28,18,2046.883,0,70
