300,250
69,77.24236,94.65836,13.20086,193.8342,51.51728
70,21.99738,38.96227,170.5688,129.2151,84.07726
71,1.077785,126.5488,98.89702,156.2372,242.5633
72,42.74141,56.17075,137.7456,202.6362,11.72644
73,80.76348,39.36292,203.0055,0.1563765,221.4557
74,70.0825,68.42993,184.8242,25.7456,165.845
75,31.57086,113.0854,221.4805,130.8425,66.34672
76,98.91737,121.3593,89.07859,23.15019,181.5692
77,109.8085,149.9593,42.21792,156.015,53.20896
78,29.43739,86.18552,103.0015,174.2106,160.4996
79,52.4065,157.4268,29.86362,117.5861,113.4245
80,73.95503,35.03283,37.05241,43.12286,72.90025
81,74.15623,42.49067,85.88498,243.6371,227.1776
82,10.90009,46.18971,136.7942,108.5396,143.9153
83,40.50607,129.5704,185.9489,238.5938,41.20638
84,118.1292,6.867519,53.42496,39.67925,142.8385
85,23.5119,37.83443,126.9545,234.5126,44.75843
86,52.39978,69.78944,237.1114,249.4689,22.23981
87,1.385639,111.3372,159.7021,106.7792,158.1895
88,48.38769,96.19584,72.3033,220.0183,163.0584
89,84.22546,137.6111,189.9322,173.3361,79.57038
90,125.8574,20.29896,201.4292,201.6858,180.7365
91,122.9543,128.3414,183.58,123.1638,125.7072
92,75.6293,134.6965,229.8594,209.111,232.2544
93,125.83,88.28745,208.4909,84.48052,54.48312
94,47.23403,38.05104,178.3301,35.63229,98.53508
95,19.3519,163.4238,185.8905,9.342254,233.7044
96,40.11052,144.2115,179.9222,204.0551,43.21028
97,102.8432,65.23257,30.81299,230.7311,116.4539
98,67.49271,11.60857,1.464254,118.5187,224.6733
99,60.17382,110.8189,130.7056,162.7968,172.1994
100,32.94569,14.61709,146.9538,226.5855,146.7062
101,86.69691,10.533,220.9075,61.75223,42.23225
102,71.64345,134.4037,91.11454,249.8122,202.994
103,111.4925,52.72983,210.4817,22.52,104.9982
104,47.15125,145.7992,97.05669,167.0536,35.39059
105,0.7064163,50.32934,89.03106,4.456337,155.1099
106,3.305009,150.8455,47.72623,187.6534,172.3821
107,47.9105,85.12943,214.6947,169.9386,123.2911
108,17.1014,124.5788,41.94173,87.58676,246.3753
109,120.131,169.1457,203.5761,201.6741,164.0351
110,19.73778,148.8557,135.7402,222.1882,26.34676
111,108.3478,43.90628,22.97488,236.5335,155.4927
112,5.326651,36.50932,102.4533,233.4149,146.4688
113,122.4288,29.78869,200.65,163.9157,155.5345
114,80.16793,61.66638,117.0131,56.02435,85.77774
115,125.7202,133.2921,53.85746,20.80019,56.93394
116,50.68879,35.61227,0.2538623,128.8013,48.17248
117,80.87258,85.54334,61.84939,87.86076,219.7954
118,90.4587,13.77426,242.8486,22.23161,72.3328
119,113.0484,105.2072,193.6408,99.27646,229.2489
120,7.508128,124.9882,6.696388,120.0517,23.44321
121,49.54474,69.91167,218.5738,9.875731,154.4345
122,79.69524,44.5542,220.3521,246.2219,176.8927
123,115.3413,92.9218,176.6913,125.8515,198.2084
124,77.76641,106.2322,179.479,115.8098,48.1877
125,61.62482,20.75149,22.50449,75.63885,111.5937
126,58.33322,48.90371,122.9704,171.4509,89.79512
127,62.19363,24.17106,120.7191,141.7241,19.61167
128,2.784088,43.70005,112.1523,14.78416,150.2107
129,125.5445,140.0632,36.74209,67.13651,17.55889
130,0.564051,87.85618,15.39128,90.34784,129.4381
131,65.98772,3.583853,202.9495,64.24304,177.6738
132,107.5738,92.73426,72.04721,220.3487,169.6849
133,22.51122,130.6589,219.9984,169.9993,8.423479
134,112.3214,109.5541,21.43333,82.88717,130.5092
135,40.28327,58.17076,79.2853,55.48333,53.47411
136,124.2102,120.136,72.97067,152.0828,104.3605
137,99.65099,58.48873,164.0292,28.05406,95.8096
138,75.60704,71.81435,227.8768,239.8645,205.4333
139,127.0334,57.48268,101.788,83.3765,175.0337
140,115.4299,130.6167,108.201,140.84,200.0846
141,127.598,49.87595,10.45296,108.246,176.0723
142,85.01318,143.4336,177.5955,168.9432,217.3631
143,22.66354,117.0754,10.62744,75.94484,209.9212
144,25.07739,134.8573,146.4992,219.6526,127.7307
145,102.5006,59.18263,247.846,205.1418,93.12431
146,48.74726,73.24581,96.89003,57.98054,119.1384
147,90.5882,59.7955,62.83611,37.50677,116.086
148,57.7087,50.2201,50.22116,85.85095,101.3366
149,97.6551,46.89534,69.40442,116.1433,114.2877
150,40.64203,167.0267,227.0377,138.148,139.7297
151,92.5316,71.38692,199.5776,192.1234,46.28937
152,88.8728,75.82555,243.3536,142.7025,67.22121
153,128.214,54.62133,36.29675,192.5134,183.1281
154,96.30978,101.4329,200.7867,195.7017,2.743968
155,118.3708,130.0703,175.9984,247.4651,36.15486
156,73.39427,107.424,241.2241,133.082,240.4485
157,26.67135,126.7755,22.80763,237.59,240.1493
158,9.277897,160.7218,11.50244,205.5401,222.2488
159,78.609,164.9042,162.1782,178.5232,191.3556
160,88.38577,60.4777,132.3775,99.97289,135.9098
161,64.20296,119.8929,53.96905,85.21767,62.32315
162,8.075394,17.61772,203.9287,68.75382,116.3496
163,62.85243,128.9144,208.03,99.39459,35.48225
164,100.5231,14.53432,28.69473,56.7794,14.26426
165,69.40169,17.77426,61.40865,244.5107,113.2571
166,21.8004,77.55206,132.8115,74.08288,138.2852
167,62.22677,22.96569,154.3646,126.9975,207.639
168,96.96315,84.74197,195.2959,249.2911,228.5368
169,124.277,69.62415,70.90285,203.1932,196.831
170,58.17828,86.20041,233.7241,43.68454,95.37844
171,68.73338,39.7581,154.8221,206.3515,105.5443
172,64.03562,146.0987,53.62199,200.2698,78.93393
173,28.84905,159.0701,54.79291,91.11345,182.1339
174,12.31531,65.07217,121.7982,141.8761,187.954
175,87.37946,48.03768,77.15851,177.5439,69.24805
176,79.59191,128.5659,49.30984,42.56432,139.135
177,2.208194,131.5216,127.5479,40.01256,244.2478
178,89.04494,147.3435,148.285,132.5686,204.0649
179,49.32125,167.927,135.0161,9.23408,31.66689
180,46.72525,113.8612,174.6131,161.9947,99.99187
181,30.34404,73.15112,192.2454,160.8348,148.7925
182,96.06646,109.5279,46.90971,156.267,136.2937
183,127.7538,89.51803,123.3729,20.81333,249.9476
184,64.0469,74.93214,103.1786,209.7912,242.237
185,99.93187,102.2506,156.7101,231.9629,182.875
186,122.3301,50.14849,11.63509,246.3492,5.842885
187,81.02069,99.01203,52.33457,7.420055,167.2534
188,50.33373,30.40632,170.8447,82.34001,109.9014
189,59.23467,39.00179,223.775,16.77353,132.5104
190,8.412665,113.7096,91.33454,189.456,217.0205
191,39.21521,151.0825,56.00603,35.05539,114.4877
192,76.31534,83.80524,191.3056,40.67842,5.94257
193,59.71366,119.3133,206.1898,112.4294,170.2164
194,88.4455,157.5753,110.0561,75.24803,167.1429
195,17.16584,150.5894,124.1705,59.77768,158.705
196,33.33196,131.0319,123.7083,83.80502,119.8623
197,57.33041,114.312,177.0072,6.287012,61.36486
198,82.95884,59.72143,51.18724,215.2531,97.12655
199,49.87504,6.560296,172.9236,39.72591,67.89094
200,90.22353,50.39534,202.178,104.9677,7.78366
201,6.023355,82.60863,188.92,230.3334,36.13686
202,87.63092,151.0643,0.7017797,243.8549,73.8955
203,4.694832,52.05191,171.0697,120.115,73.76086
204,10.71658,62.8765,173.4251,143.144,64.78844
205,3.402979,156.485,207.6313,147.9372,51.28113
206,108.2285,105.6379,4.992277,74.12125,220.6549
207,121.3294,165.0026,176.7787,22.34003,159.8844
208,103.302,103.6085,19.92122,67.42952,137.5442
209,30.57092,29.83617,155.4729,249.2283,32.51942
210,93.57093,8.675833,1.961865,218.4932,144.7825
211,81.41063,57.08466,135.8924,42.00616,115.0809
212,7.041135,66.79608,121.4559,114.186,189.0697
213,17.83568,33.16881,191.2856,99.34324,211.9492
214,66.51016,18.65706,88.16976,245.7659,9.856824
215,37.48314,151.1489,27.01273,244.9907,112.0949
216,30.00571,30.42362,208.9691,72.20925,80.26873
217,71.11973,112.6534,101.9787,88.81555,79.18348
218,53.2478,123.5211,227.426,207.0145,24.70859
219,81.12367,79.23256,234.0449,129.5114,216.0242
220,43.19273,50.30204,96.41035,195.1541,87.62492
221,48.76075,22.87187,97.33338,121.4928,150.3095
222,108.7,149.3691,214.4548,176.0347,43.39082
223,73.85935,156.6125,172.8368,16.56578,139.0118
224,3.873807,17.4258,222.4767,6.815769,234.9994
225,31.69433,123.7536,247.876,98.57297,219.384
226,107.934,103.2707,233.2096,215.28,48.05665
227,110.8587,7.328247,47.62998,102.3849,249.4879
228,10.88549,6.602103,153.9324,167.6029,143.7884
229,96.20526,94.01077,101.4352,8.564704,170.0495
230,21.3628,144.0344,103.9113,164.7866,62.05178
231,71.88277,24.73357,249.5031,171.1174,137.7277
232,41.37505,93.01337,213.8883,201.3958,150.925
233,2.463321,64.46764,133.6106,190.3747,89.52385
234,98.90941,82.22725,96.23844,246.5853,35.14431
235,119.3339,38.69787,197.9673,0.5792617,114.1796
236,129.6758,134.6635,179.3354,123.1728,162.4729
237,76.41349,153.6828,1.759219,189.8801,126.7124
238,66.52176,140.3573,152.1072,102.6423,182.154
239,117.2816,132.6229,95.88278,185.3593,216.8597
240,14.4833,41.82776,32.90101,248.891,90.14947
241,111.3355,34.31657,174.3228,110.8113,9.056363
242,67.82443,7.731438,234.5251,150.8447,172.6277
243,37.48544,39.81283,151.4265,21.23324,249.1865
244,68.5781,25.16482,194.6227,112.7443,77.48739
245,89.48502,59.11477,247.8383,13.90281,1.267125
246,37.42836,26.55333,55.95585,228.7866,145.26
247,119.8885,27.26943,36.6168,169.8949,212.1586
248,112.9248,63.09574,227.6573,107.2823,80.81144
249,104.068,57.10795,22.49488,237.9701,206.8976
250,73.68123,87.66461,189.8062,123.2575,22.07565
251,58.37608,141.5497,204.8113,204.3379,45.17845
252,83.31004,77.2269,219.6291,131.7079,143.765
253,17.93774,115.8343,194.0747,22.57418,53.09694
254,121.9614,167.7675,30.455,201.4598,55.19542
255,39.52457,47.07692,183.6181,39.52639,140.8121
256,71.24871,56.36169,230.4412,167.9756,146.128
257,70.6569,138.7227,136.5656,115.1935,147.8199
258,54.26619,76.11866,21.33038,212.9772,53.35534
259,34.27761,25.23351,150.0587,79.93044,3.240373
260,16.70011,154.7548,135.0837,83.08722,199.5553
261,97.68452,84.57042,115.5599,164.9632,74.6136
262,10.08798,90.6803,90.41419,162.2048,50.93079
263,68.03692,166.9313,199.05,11.86756,246.0038
264,74.28997,135.8013,217.2145,119.6233,218.1363
265,117.3785,161.1327,202.4489,41.96397,89.92145
266,54.96585,158.0403,58.72914,249.9914,111.9744
267,2.208149,38.35188,98.74422,198.0337,111.3716
268,111.2383,29.62283,199.8069,53.11043,206.9615
269,42.7405,101.4993,141.276,166.5289,146.2833
270,49.21828,50.48026,240.6857,22.02397,128.2382
271,66.64734,54.59131,68.06558,128.4378,159.9169
272,85.81021,105.1414,33.5593,125.5162,91.86514
273,73.69095,68.47591,213.0554,42.40042,80.37226
274,99.76521,139.5219,204.1726,24.99587,241.5547
275,67.31537,144.8938,127.2855,39.16919,131.4267
276,123.5407,23.14812,179.0168,208.2438,230.8194
277,20.25056,36.96404,93.63579,95.1663,44.44604
278,40.72795,52.63976,207.7125,204.7904,204.6004
279,80.81728,44.94345,130.2531,66.16234,206.1604
280,96.81306,16.03019,175.0305,218.4746,71.41386
281,71.00893,37.23958,40.9602,178.4561,50.88197
282,29.73068,151.7131,112.3106,140.9427,62.46631
283,113.8096,57.99555,89.45632,166.9431,74.4074
284,102.5769,68.16835,204.1234,217.1896,94.64144
285,25.20124,159.7794,237.44,32.76917,101.7851
286,57.25692,71.23008,89.83306,193.8787,225.6481
287,5.559798,152.1199,137.7814,170.3119,121.5077
288,47.70787,91.40594,155.9366,158.7774,240.5033
289,104.5364,135.0509,35.05377,30.96206,128.9674
290,58.33739,121.4631,185.8882,195.7497,86.27566
291,5.715477,46.93952,222.1675,77.60625,22.41969
292,102.1095,144.0611,67.65624,169.5807,56.18213
293,69.69475,0.88788,64.75725,207.3112,217.6021
294,20.45408,133.2813,146.9115,211.4438,101.6956
295,12.97975,54.01531,18.97926,74.53233,17.8981
296,61.42402,107.3179,31.76378,73.02944,208.9032
297,27.14802,97.62682,33.83396,190.1153,88.73908
298,42.54933,30.6454,104.198,64.17557,75.70484
299,73.47258,126.3684,147.4898,87.00589,92.49375
300,114.5147,97.68146,147.095,148.8489,176.5058
252,258,43.54378,0,250
42,68,167.5226,0,250
12,117,27.39524,0,250
115,164,178.92,0,250
12,285,155.4702,0,250
177,86,111.6672,0,250
170,35,57.27041,0,250
279,75,98.7771,0,250
150,209,180.4751,0,250
143,187,90.05633,0,250
108,258,65.73242,0,250
33,145,88.40172,0,250
117,82,90.71678,0,250
221,94,18.89037,0,250
202,284,108.9887,0,250
83,202,64.67957,0,250
76,282,78.03431,0,250
36,135,126.5578,0,250
93,51,111.4708,0,250
207,278,166.9927,0,250
168,130,143.0407,0,250
22,221,75.27746,0,250
86,67,68.11361,0,250
205,34,184.2524,0,250
226,290,58.60816,0,250
140,247,120.0466,0,250
75,172,50.72799,0,250
205,23,122.4631,0,250
180,27,93.29138,0,250
67,299,110.471,0,250
233,89,111.6838,0,250
110,236,119.5362,0,250
97,85,105.2698,0,250
178,283,118.2365,0,250
293,34,68.76392,0,250
198,287,134.3461,0,250
250,226,41.08748,0,250
262,11,98.10265,0,250
217,144,56.90869,0,250
121,89,86.32438,0,250
127,173,163.1372,0,250
284,260,180.0092,0,250
141,31,87.74481,0,250
285,254,104.2231,0,250
68,297,85.64494,0,250
70,47,25.16652,0,250
261,54,48.22245,0,250
130,265,157.486,0,250
110,182,102.5588,0,250
114,132,50.18489,0,250
297,223,100.536,0,250
3,46,116.4502,0,250
183,17,92.65421,0,250
238,108,73.59402,0,250
183,123,18.17692,0,250
137,26,105.6666,0,250
90,300,96.03933,0,250
44,217,38.87852,0,250
223,45,53.5878,0,250
76,126,105.9683,0,250
42,196,145.4939,0,250
1,165,36.69442,0,250
108,297,35.15349,0,250
74,165,51.29989,0,250
102,202,32.0821,0,250
80,133,133.6768,0,250
159,121,138.6413,0,250
145,292,99.28573,0,250
212,277,48.75238,0,250
227,170,131.2776,0,250
194,197,77.67086,0,250
158,157,56.09946,0,250
83,1,119.0386,0,250
156,230,79.17111,0,250
208,229,14.62937,0,250
19,1,180.4442,0,250
134,43,67.81084,0,250
235,120,173.2904,0,250
186,223,142.1178,0,250
154,94,120.1843,0,250
174,211,82.01335,0,250
251,243,112.3399,0,250
162,33,56.70206,0,250
293,47,87.13867,0,250
181,136,117.4963,0,250
152,75,97.60765,0,250
15,227,115.6642,0,250
33,23,190.8526,0,250
225,115,97.80936,0,250
213,294,129.7338,0,250
20,242,132.4656,0,250
299,126,102.4398,0,250
111,128,138.1378,0,250
70,102,121.7962,0,250
107,195,80.58905,0,250
168,72,74.77288,0,250
239,39,50.60558,0,250
125,274,126.7166,0,250
283,48,38.58825,0,250
118,236,161.382,0,250
266,93,135.7875,0,250
183,66,13.66205,0,250
74,151,30.10445,0,250
111,191,180.8962,0,250
190,212,63.44713,0,250
127,51,15.60853,0,250
133,292,102.2157,0,250
190,201,33.83547,0,250
178,221,143.4386,0,250
123,118,120.3832,0,250
254,107,140.1374,0,250
206,15,72.79645,0,250
40,119,38.42539,0,250
201,241,128.6462,0,250
1,298,74.4088,0,250
28,222,56.18799,0,250
25,177,123.0604,0,250
50,209,108.2111,0,250
184,140,81.98758,0,250
208,70,110.6912,0,250
259,82,44.74125,0,250
142,32,181.0503,0,250
83,45,86.34539,0,250
267,176,175.6675,0,250
150,254,103.0322,0,250
13,102,68.76869,0,250
172,258,103.3507,0,250
48,87,133.8767,0,250
219,123,45.30096,0,250
274,31,101.1251,0,250
12,70,88.10798,0,250
175,22,36.99669,0,250
194,219,113.3345,0,250
261,156,39.69637,0,250
267,280,136.662,0,250
96,115,100.2814,0,250
98,266,197.6085,0,250
172,189,150.9329,0,250
93,144,150.2938,0,250
22,140,116.0633,0,250
218,235,135.8313,0,250
220,43,115.0457,0,250
266,275,26.86605,0,250
37,85,50.40956,0,250
160,132,38.88302,0,250
298,100,18.83276,0,250
265,51,178.5731,0,250
102,181,91.76455,0,250
140,115,11.79876,0,250
133,29,84.55585,0,250
172,182,53.38072,0,250
93,83,111.4516,0,250
31,57,92.38465,0,250
188,121,50.31869,0,250
181,271,48.33411,0,250
250,37,79.28345,0,250
80,225,125.1103,0,250
186,41,38.12699,0,250
156,30,84.75609,0,250
249,217,80.87034,0,250
75,112,117.3825,0,250
89,290,43.02001,0,250
202,26,31.27602,0,250
276,83,194.5338,0,250
55,255,100.9582,0,250
31,129,107.0078,0,250
228,104,178.9344,0,250
54,264,33.80702,0,250
182,163,44.88739,0,250
111,82,116.3255,0,250
108,228,166.6473,0,250
187,234,35.16785,0,250
208,4,78.70186,0,250
20,155,40.67744,0,250
107,200,58.20179,0,250
237,299,40.43719,0,250
269,267,102.6159,0,250
141,63,179.8944,0,250
169,20,46.92044,0,250
116,178,128.6531,0,250
145,160,16.8054,0,250
108,270,100.5122,0,250
60,226,87.02169,0,250
291,237,161.4929,0,250
49,109,79.50895,0,250
176,98,163.3592,0,250
242,250,95.68984,0,250
290,222,77.18625,0,250
288,71,84.49234,0,250
76,213,126.3733,0,250
281,145,43.30169,0,250
229,264,70.66999,0,250
244,8,61.54744,0,250
106,56,62.1418,0,250
252,52,85.98385,0,250
240,126,64.61099,0,250
160,159,122.6276,0,250
185,254,75.33459,0,250
10,288,19.28445,0,250
96,125,156.893,0,250
142,219,68.85173,0,250
289,35,90.52001,0,250
259,201,93.76953,0,250
60,157,135.1704,0,250
113,208,105.0247,0,250
299,118,143.7271,0,250
109,16,100.532,0,250
155,99,77.1538,0,250
299,167,127.065,0,250
209,161,113.0943,0,250
196,53,73.23274,0,250
78,278,47.73976,0,250
120,194,127.6852,0,250
155,21,145.3747,0,250
80,244,14.05003,0,250
107,203,58.95582,0,250
126,79,161.8198,0,250
132,90,97.82432,0,250
166,274,145.3848,0,250
13,210,177.8881,0,250
10,189,91.67566,0,250
83,246,145.6851,0,250
243,73,43.76723,0,250
250,36,88.67012,0,250
161,187,36.10174,0,250
217,139,94.65912,0,250
110,239,120.6475,0,250
222,204,135.6537,0,250
28,16,85.71533,0,250
47,199,63.89679,0,250
298,77,144.1634,0,250
170,189,53.88048,0,250
105,200,111.1533,0,250
126,55,93.72248,0,250
282,287,34.6085,0,250
174,178,149.9896,0,250
218,40,30.70762,0,250
173,134,127.5343,0,250
164,179,220.4806,0,250
84,139,60.66503,0,250
146,252,50.37592,0,250
26,69,43.78852,0,250
118,296,124.7825,0,250
127,59,107.0802,0,250
277,27,91.63488,0,250
109,38,138.6758,0,250
37,214,4.792971,0,250
58,148,68.42866,0,250
220,106,120.7897,0,250
231,102,139.492,0,250
125,95,160.7948,0,250
179,243,181.3456,0,250
70,147,96.82178,0,250
13,65,190.0534,0,250
128,138,105.968,0,250
216,161,124.7215,0,250
87,256,109.8964,0,250
158,18,195.5764,0,250
116,232,64.53618,0,250
288,64,60.72814,0,250
250,286,32.48151,0,250
243,192,60.16382,0,250
35,2,125.2757,0,250
9,37,26.35146,0,250
84,272,106.6608,0,250
253,140,130.0515,0,250
201,91,147.1983,0,250
270,224,71.03817,0,250
37,101,28.86361,0,250
211,78,70.29901,0,250
51,58,112.1703,0,250
14,169,113.2508,0,250
64,131,105.6202,0,250
283,257,122.4437,0,250
56,268,161.3782,0,250
250,11,63.1957,0,250
147,88,58.01997,0,250
36,24,72.41046,0,250
143,122,111.6011,0,250
149,41,49.46242,0,250
209,215,141.6403,0,250
251,92,21.98249,0,250
34,153,31.33626,0,250
292,61,187.3769,0,250
52,263,173.075,0,250
18,103,21.53249,0,250
142,248,85.5956,0,250
35,7,116.2373,0,250
223,273,99.07416,0,250
254,171,168.9405,0,250
89,193,41.17536,0,250
166,62,64.87494,0,250
53,295,20.41925,0,250
279,5,163.9146,0,250
256,245,23.60397,0,250
142,81,151.978,0,250
293,3,166.8402,0,250
216,124,118.3575,0,250
155,6,130.8203,0,250
32,151,140.4491,0,250
55,19,61.28702,0,250
118,15,99.70152,0,250
177,64,130.7005,0,250
39,128,190.8727,0,182.1968
89,259,174.4635,0,250
116,271,27.14099,0,250
105,20,203.512,0,250
70,156,119.6542,0,250
145,201,139.831,0,250
84,27,50.73102,0,250
12,260,132.216,0,250
89,91,47.6254,0,250
22,158,198.1131,1,250
203,130,39.7905,0,250
55,119,149.3296,0,250
287,115,176.599,0,250
100,212,63.2984,0,250
260,130,81.76852,0,250
70,187,119.9644,0,250
177,248,158.5801,0,250
180,266,59.42441,0,250
132,10,90.64632,0,250
150,38,77.625,0,250
41,89,84.55668,0,250
297,64,88.48017,0,250
59,30,66.34181,0,250
224,191,178.2592,0,250
180,115,108.3668,0,250
141,102,132.8659,0,250
268,27,21.52766,0,250
217,186,85.33054,0,135.6877
189,108,139.1489,0,250
136,1,119.3774,0,250
186,81,70.67019,0,250
163,61,141.2673,0,250
249,136,70.18917,0,250
226,140,35.63959,0,250
212,156,80.23655,0,250
248,86,61.69547,0,250
15,121,25.95955,1,250
180,234,68.79358,0,250
245,158,182.734,0,250
17,256,34.86693,0,157.6042
2,66,142.2631,0,250
175,299,92.45464,0,250
249,77,95.11271,0,250
88,121,28.55416,0,250
145,242,88.49569,0,250
33,44,119.4676,0,250
282,214,143.4794,0,250
68,166,122.7168,0,250
45,171,111.2355,0,250
191,167,164.9888,0,250
23,42,133.8601,0,250
259,87,106.2591,0,250
188,169,103.7837,0,250
16,194,91.34704,0,250
96,25,124.8283,0,250
211,133,97.88834,0,250
106,230,24.11586,0,250
160,90,79.58868,0,250
293,107,102.9278,0,250
216,117,93.66813,0,250
57,91,38.00867,0,250
6,131,207.6293,0,250
75,295,62.40932,0,250
235,27,31.92709,0,250
235,43,144.1665,0,250
239,227,166.6508,0,250
196,35,132.7287,0,250
174,192,79.90968,0,250
270,49,78.79584,0,250
257,295,104.8157,0,250
27,174,131.0482,0,250
251,215,30.3548,0,250
105,78,56.97133,0,250
206,17,79.5414,0,250
140,271,135.4433,0,250
250,264,64.52584,0,250
273,222,111.0614,0,250
220,164,77.85549,0,250
157,263,75.6948,0,250
15,244,81.67921,0,250
172,147,103.0071,0,250
10,24,47.35858,0,250
97,83,123.2666,0,250
210,137,65.67014,0,250
126,205,154.6591,0,250
116,272,111.7908,0,250
29,273,77.44652,0,250
11,264,124.0253,0,250
107,152,54.88312,0,250
121,90,124.9711,0,250
122,120,112.6511,0,250
95,114,135.7263,0,250
77,266,78.72902,0,250
270,196,94.90225,0,250
284,34,53.88545,0,250
267,236,223.546,0,250
237,278,138.0392,0,250
146,37,71.93717,0,250
244,282,179.1584,0,250
114,175,20.61425,0,250
276,201,179.8343,0,250
242,148,55.26377,0,250
181,62,67.65301,0,250
98,221,25.99188,0,250
300,199,115.5269,0,250
280,196,176.3872,0,250
167,170,65.37274,0,250
175,258,61.85776,0,250
234,186,57.78906,0,250
197,174,87.58337,0,250
3,213,134.2323,0,187.778
4,36,123.9447,0,250
60,189,27.06005,0,250
71,57,93.65029,0,250
279,208,86.81882,0,250
236,197,108.5672,0,250
58,233,9.133683,0,250
100,6,130.643,0,250
291,63,135.1363,0,250
136,205,138.3853,0,250
67,296,113.5293,0,250
236,27,133.5897,0,250
93,245,52.5079,0,250
24,135,75.9877,0,250
46,197,134.8454,0,250
264,156,41.36268,0,250
271,11,28.09851,0,250
9,214,29.13455,0,250
276,29,185.3489,0,250
211,165,59.11074,0,250
256,164,75.04705,0,250
166,297,21.81935,0,250
17,199,90.78233,0,250
237,6,57.08257,0,250
244,261,98.59287,0,250
231,215,185.5585,0,250
213,296,118.6013,0,138.8873
69,259,119.6171,0,250
4,15,21.72554,0,250
179,85,152.711,0,250
114,284,27.5365,0,250
202,18,156.2164,0,250
108,192,107.3607,0,250
262,46,67.35716,0,250
177,171,116.8338,0,250
259,232,90.48566,0,250
244,287,186.2591,0,250
168,217,41.68025,0,250
229,31,48.53471,0,250
295,56,49.26416,0,250
284,175,34.76762,0,250
87,162,112.6209,0,250
237,271,131.2608,0,250
111,296,80.65779,0,250
59,167,117.5612,0,250
25,71,112.3727,0,216.9089
